X,Y,OBJECTID,NOMBRE,ID,EXTERNO,DIRECCION,LOCALIDAD,ZONA_PLANEAMIENTO,EQUIPO,INTERSECCIONES_POR_EQUIPO,UBICACION,FECHA_INSTALACION,OPERACION,ZONA_AUTOMATICO,FUNCIONAMIENTO,IMPLEMENTACION,TIPO_INTER,GRUPOS_VEHICULARES,GRUPOS_BRT,GRUPOS_PEATONALES,GRUPOS_SONOROS,GRUPOS_CICLISTAS,FECHA_VIGENCIA,FUNCION_DETECTORES,DIRECCION_LARGA,BARRIO,CORREDOR,CLASIFICACION_INTERSECCION,ANO_INSTALACION,NOM_ESQUEMA,NOM_PLANEAMIENTO,NOM_ELECTRICO,URL_ESQUEMA,URL_PLANEAMIENTO,URL_NOM_ELECTRICO,GLOBALID
-74.142375078,4.58041017500005,1331,3665,1109,3665,KR 33 X CL 56A S,TUNJUELITO,SUR 2,ACTROS,SENCILLA,SI,24/04/1998,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,91",N/A,"21,22,23,24,31,32",N/A,NO,2021/05/25 00:00:01+00,N/A,AV JORGE GAITÁN CORTES (KR 33) X AV BOYACÁ (CL 56A S),SAN ANTONIO,AV. BOYACA,GRANDE,1998,3665_20210525_Esquema.pdf,3665_20210525_Planeamiento.pdf,3665_20210525_Electrico.pdf,https://drive.google.com/file/d/1lTdUTSzQB1BtDOdxwGeyRUS7zcGAWgaT/preview?usp=drivesdk,https://drive.google.com/file/d/1jLNs8azuXSydia9ngtzQihQVHgaDnWDB/preview?usp=drivesdk,,f8038aa2-502b-4d0c-800d-f028b5e41f1e
-74.140641092,4.57666441500004,1332,3666,1105,3666,KR 25 X CL 56A S,TUNJUELITO,SUR 2,ACTROS,SENCILLA,SI,5/09/1998,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,1A,2,2A,5",N/A,"21A,22,24",N/A,44,2021/03/22 00:00:01+00,N/A,KR 25 X AV BOYACÁ (CL 56A S),EL CHICO,AV. BOYACA,GRANDE,1998,3666_20210322_Esquema.pdf,3666_20210322_Planeamiento.pdf,3666_20210322_Electrico.pdf,https://drive.google.com/file/d/1LIe0-TqKJC56ctz3FVlSz6Zo6Z--kqIM/preview?usp=drivesdk,https://drive.google.com/file/d/1cyLY7-Eq5jARSxRdKirYxdJ8KUJWxr0p/preview?usp=drivesdk,,2970f69b-a9f6-43e4-ac65-9b11c74c125f
-74.139510909,4.57314498900007,1333,3667,1103,3667,KR 24 X CL 56A S,TUNJUELITO,SUR 2,ACTROS,SENCILLA,SI,5/09/1998,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,1A,2,2A,5,8",N/A,"21,21A,28,32,32A,35","721,721A,728,732,732A,735",NO,2021/03/13 00:00:01+00,Activación de sonoros,AV MARISCAL SUCRE (KR 24) X AV BOYACÁ (CL 56A S),EL RETIRO,NQS,GRANDE,1998,3667_20210313_Esquema.pdf,3667_20210313_Planeamiento.pdf,3667_20210313_Electrico.pdf,,,,dece170b-a19c-4e87-8cbf-f3367ee8b791
-74.1574188819999,4.58048835300002,1334,3668,1118,3668,AK 51 X AC 68 S,CIUDAD BOLIVAR,SUR 2,C900,SENCILLA,SI,13/05/1995,NORMAL,3510,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,5,8,91,92,94",N/A,"21,22,23,24,31,32,33,34,291,292,294",7.2172272372e+023,NO,2020/12/04 00:00:01+00,"Conteo, Brechas, Cola, Activación de sonoros",AV JORGE GAITÁN CORTES (AK 51) X AV CIUDAD DE VILLAVICENCIO (AC 68 S),SANTA BARBARA OCCIDENTAL,AV. BOYACA,GRANDE,1995,3668_20201204_Esquema.pdf,3668_20201204_Planeamiento.pdf,3668_20201204_Electrico.pdf,,https://drive.google.com/file/d/1ZR86ooKSUWPS3KPukk-YgHus-_Imfh2j/preview?usp=drivesdk,,bb226d9f-8486-4382-b083-2cc79556b653
-74.139030097,4.56132709900004,1335,3669,1102,3669,KR 19 X CL 60C S,CIUDAD BOLIVAR,SUR 2,C900,SENCILLA,SI,10/09/2007,NORMAL,3511,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,2A,91,92,93",N/A,"21,22,22A,291,292,293",N/A,NO,2022/10/28 00:00:01+00,N/A,AV BOYACÁ (KR 19) X CL 60C S,ANTIGUO COUNTRY,NO,MEDIANA,2007,3669_20221028_Esquema.pdf,3669_20221028_Planeamiento.pdf,3669_20221028_Electrico.pdf,,https://drive.google.com/file/d/1F-LVIWrQOV_iyrBWrrQsfQFoMjDNhxhC/preview?usp=drivesdk,,1b1becd7-d324-4dda-a596-2f002607f58e
-74.15125868,4.57226166800007,1336,3670,1115,3670,KR 38 X AC 61 S,CIUDAD BOLIVAR,SUR 2,C900,SENCILLA,SI,5/08/1998,NORMAL,3510,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,5,6,91,92,94",N/A,"21,22,23,24,292,294,31,32,33",7.2172272372e+020,NO,2020/12/03 00:00:01+00,"Conteo, Brechas, Activación de sonoros",KR 38 X AV CIUDAD DE VILLAVICENCIO (AC 61 S),MOLINOS NORTE,NO,GRANDE,1998,3670_20201203_Esquema.pdf,3670_20201203_Planeamiento.pdf,3670_20201203_Electrico.pdf,https://drive.google.com/file/d/1dj7Sz1gPnt3xzHL9aLp-mDqnTKbafdGM/preview?usp=drivesdk,https://drive.google.com/file/d/1GVGmRUs9MFxDpaV4xGhBPZOidFMIpyBm/preview?usp=drivesdk,,c1ab6cc8-0927-4a93-907a-93aac5bd5121
-74.156151987,4.57809110800002,1337,3671,1117,3671,KR 49 Y TV 49 X AC 68 S,CIUDAD BOLIVAR,SUR 2,C900,SENCILLA,SI,5/09/1998,NORMAL,3510,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,5,6,92,94",N/A,"22,23,24,31,292,294",N/A,NO,2020/12/03 00:00:01+00,"Conteo, Brechas",KR 49 Y TV 49 X AV CIUDAD DE VILLAVICENCIO (AC 68 S),SANTA BARBARA OCCIDENTAL,NO,GRANDE,1998,3671_20201203_Esquema.pdf,3671_20201203_Planeamiento.pdf,3671_20201203_Electrico.pdf,https://drive.google.com/file/d/1jXNEveXK9b4cEq_ZVhQ--i6RXJD7Na40/preview?usp=drivesdk,https://drive.google.com/file/d/1yBnY1xjfDpyMeXVVvzyL80DmE3RgtAnl/preview?usp=drivesdk,,f67e9177-bfcf-482d-ab80-2955379bdb09
-74.144824133,4.56786569300004,1338,3672,1110,3672,KR 22B X AC 61 S,CIUDAD BOLIVAR,SUR 2,C900,DOBLE,SI,5/08/1998,NORMAL,3510,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","3,4A,8,12",N/A,"23,34A,212",N/A,NO,2020/12/03 00:00:01+00,"Conteo, Brechas, Fases por demanda",KR 22B X AV CIUDAD DE VILLAVICENCIO (AC 61 S),CHICO NORTE II SECTOR,NO,GRANDE,1998,3672_20201203_Esquema.pdf,3672_20201203_Planeamiento.pdf,3672_20201203_Electrico.pdf,https://drive.google.com/file/d/1rtr-Z33OsL37cXK36Byhv-3kIyauwt_I/preview?usp=drivesdk,https://drive.google.com/file/d/1QQ7SHRGRqCYNSIgoNeum-pCzKZg3-nnW/preview?usp=drivesdk,,c696a7bc-a76e-45fa-b100-4952804ba3d6
-74.145077484,4.56765342700004,1339,3672,1110,3672,KR 22B X AC 61 S,CIUDAD BOLIVAR,SUR 2,C900,DOBLE,NO,5/08/1998,NORMAL,3510,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","2,4",N/A,24,N/A,NO,2020/12/03 00:00:01+00,"Conteo, Brechas",KR 22B X AV TUNJUELITO (DG 62 S),LA ESPERANZA,NQS,PEQUEÑA,1998,3672_20201203_Esquema.pdf,3672_20201203_Planeamiento.pdf,3672_20201203_Electrico.pdf,https://drive.google.com/file/d/1rtr-Z33OsL37cXK36Byhv-3kIyauwt_I/preview?usp=drivesdk,https://drive.google.com/file/d/1QQ7SHRGRqCYNSIgoNeum-pCzKZg3-nnW/preview?usp=drivesdk,,a89feba0-582f-4746-916e-15ae82e57b11
-74.135939095,4.58511335500003,1340,3673,1094,3673,KR 33 X CL 50B S,TUNJUELITO,SUR 2,ACTROS,DOBLE,SI,18/09/1990,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,6,12,94",N/A,"21,36,294,312 (Reg)",N/A,NO,2021/03/12 00:00:01+00,N/A,AV JORGE GAITÁN CORTES (KR 33) X CL 50B S,SIETE DE AGOSTO,NQS,MEDIANA,1990,3673_20210312_Esquema.pdf,3673_20210312_Planeamiento.pdf,3673_20210312_Electrico.pdf,https://drive.google.com/file/d/1WuRd_LGigwPuhcpshKnElFWll102BsSe/preview?usp=drivesdk,https://drive.google.com/file/d/1hl7c8hivvfVz2FmdXgHPbAH1Vse63qUy/preview?usp=drivesdk,,89b28dd4-01b1-4924-a05e-0dd2ac96e019
-74.13635421,4.58497014100004,1341,3673,1094,3673,KR 33 X CL 50B S,TUNJUELITO,SUR 2,ACTROS,DOBLE,NO,18/09/1990,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3,11",N/A,"22,23,33,311 (Reg)",N/A,NO,2021/03/12 00:00:01+00,N/A,AV JORGE GAITÁN CORTES (KR 33) X AV CONGRESO EUCARÍSTICO (CL 51 S),SALITRE OCCIDENTAL,NO,MEDIANA,1990,3673_20210312_Esquema.pdf,3673_20210312_Planeamiento.pdf,3673_20210312_Electrico.pdf,https://drive.google.com/file/d/1WuRd_LGigwPuhcpshKnElFWll102BsSe/preview?usp=drivesdk,https://drive.google.com/file/d/1hl7c8hivvfVz2FmdXgHPbAH1Vse63qUy/preview?usp=drivesdk,,3fdf711b-cb72-4efc-acdc-db073633b8b3
-74.162134785,4.59968249400004,1342,3674,900,3674,AK 71B X CL 57B S,BOSA,SUR 2,C900,SENCILLA,SI,10/11/2001,PMT,3518,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,5,6,91,92",N/A,"21,23,24,32,33,34",N/A,NO,2020/10/22 00:00:01+00,"Brechas, Fases por demanda",AV CIUDAD DE VILLAVICENCIO (AK 71B) X CL 57B S,LA SOLEDAD,NO,GRANDE,2001,3674_20201022_Esquema.pdf,3674_20201022_Planeamiento.pdf,3674_20201022_Electrico.pdf,https://drive.google.com/file/d/19dmDTZgttCJFyS-WETtjsR8vz7ySPvDF/preview?usp=drivesdk,https://drive.google.com/file/d/1ZV3P0IsvPf2iV4KV6J4mUjMuprIy97CF/preview?usp=drivesdk,,33dfc960-0423-47ad-962a-7fdb6ee2dc9a
-74.1612655439999,4.61184286200006,1343,3675,897,3675,KR 78 X AC 43 S,KENNEDY,SUR 2,C900,SENCILLA,SI,10/11/2001,PMT,3527,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,5,6,91,92",N/A,"21,23,24,32,33",N/A,NO,2022/10/27 00:00:01+00,Cola - Siguiente Intersección,KR 78 X AV CIUDAD DE VILLAVICENCIO (AC 43 S),LA SOLEDAD,NO,GRANDE,2001,3675_20221027_Esquema.pdf,3675_20221027_Planeamiento.pdf,3675_20221027_Electrico.pdf,,https://drive.google.com/file/d/1g1RFhNMb-B28tlHSXWsb-HwdMXJSKiZO/preview?usp=drivesdk,,991610e8-2b93-4f95-9a65-a170e71c9370
-74.149063229,4.57072931600004,1344,3676,1114,3676,KR 32 X AC 61 S,CIUDAD BOLIVAR,SUR 2,C900,SENCILLA,SI,15/12/2004,NORMAL,3510,CA-TA,DEFINITIVA,EXCLUSIVA PEATONAL,"1,2",N/A,"21,22 (Exc)",722,NO,2020/12/03 00:00:01+00,Fases por demanda peatones e invidentes,KR 32 X AV CIUDAD DE VILLAVICENCIO (AC 61 S),CHAPINERO NORTE,AV. BOYACA,PEQUEÑA,2004,3676_20201203_Esquema.pdf,3676_20201203_Planeamiento.pdf,3676_20201203_Electrico.pdf,https://drive.google.com/file/d/1WYPn1DipY28mhC0F_wlA00dQ4_quCn1G/preview?usp=drivesdk,https://drive.google.com/file/d/13Lj43IFgB8LKUJYA1HOapZ0tLDE_eFwG/preview?usp=drivesdk,,dbb1ad24-ffc0-4ae7-a7a5-ebdc2a62df8c
-74.1388843399999,4.56972239300006,1345,3677,1100,3677,CL 58A S X ENTRADA PORTAL TUNAL,TUNJUELITO,SUR 2,ACTROS,SENCILLA,SI,25/05/2002,NORMAL,3524,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,6",N/A,36,N/A,"41, 42",2021/03/12 00:00:01+00,"Brechas, Fases por demanda",AV BOYACÁ (CL 58A S) X ENTRADA PORTAL TUNAL,CIUDAD JARDIN SUR,AUTO SUR,MEDIANA,2002,3677_20210312_Esquema.pdf,3677_20210312_Planeamiento.pdf,3677_20210312_Electrico.pdf,https://drive.google.com/file/d/1tg4TOnxEtcgUoqNdPZuKZJQz8pXAW--i/preview?usp=drivesdk,https://drive.google.com/file/d/1T6TdZerYynCG3bRZdXy7xJrkxOGVUeVr/preview?usp=drivesdk,,bd029a6a-9315-4ee7-92fd-5d4ea6eeb070
-74.1774965069999,4.59695404400003,1346,3678,924,3678,KR 77G X CL 59 S,BOSA,SUR 2,ACTROS,DOBLE,NO,3/12/1993,PMT,3501,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,4A,13A,17,91","4B, 13B","21,291,213,317,34A",N/A,NO,2021/09/21 00:00:01+00,"Conteo, Brechas, Cola, Fases por demanda",AV DEL SUR (KR 77G) X AV BOSA (CL 59 S),PARQUE NACIONAL ORIENTAL,NO,MUY GRANDE,1993,3678_20210921_Esquema.pdf,3678_20210921_Planeamiento.pdf,3678_20210921_Electrico.pdf,https://drive.google.com/file/d/12QC4Fm9mPRt-xJ_IvLUNzKlsmE3QGVYw/preview?usp=drivesdk,https://drive.google.com/file/d/1izqTxh85SxQSLyEalBeavJ0SOdBeoBPD/preview?usp=drivesdk,,869fe5c7-a7d3-4aa7-8e9a-2346bb3da6a6
-74.1793459419999,4.59693550900005,1347,3678,924,3678,KR 77G X CL 59 S,BOSA,SUR 2,ACTROS,DOBLE,SI,3/12/1993,PMT,3501,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1A,3A,7,14A,914A,91A","3B,14B","21A,291A,37",N/A,NO,2021/09/21 00:00:01+00,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección",AV DEL SUR (KR 77G) X CL 63 S,VERBENAL SAN ANTONIO,NO,MUY GRANDE,1993,3678_20210921_Esquema.pdf,3678_20210921_Planeamiento.pdf,3678_20210921_Electrico.pdf,https://drive.google.com/file/d/12QC4Fm9mPRt-xJ_IvLUNzKlsmE3QGVYw/preview?usp=drivesdk,https://drive.google.com/file/d/1izqTxh85SxQSLyEalBeavJ0SOdBeoBPD/preview?usp=drivesdk,,d54a9776-bd58-4962-9917-195450b6c1fa
-74.140319898,4.56708892800003,1348,3679,1104,3679,KR 19C X ENTRADA PORTAL TUNAL,TUNJUELITO,SUR 2,C900,SENCILLA,SI,2/03/2002,NORMAL,3510,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,7","5,94",25394,N/A,NO,2021/09/21 00:00:01+00,"Conteo, Brechas, Fases por demanda",AV CIUDAD DE VILLAVICENCIO (KR 19C) X ENTRADA PORTAL TUNAL,EL RETIRO,AV. DE LAS AMERICAS,MEDIANA,2002,3679_20210921_Esquema.pdf,3679_20210921_Planeamiento.pdf,3679_20210921_Electrico.pdf,https://drive.google.com/file/d/1WuI3wFYg-7nySe8fpAkXB3hKcMJo_6Bt/preview?usp=drivesdk,https://drive.google.com/file/d/1LiU-GDN4wgflxxza-AoTr0qJYFvSo1T_/preview?usp=drivesdk,,6394ed87-699b-4f7c-a548-57298916c10b
-74.143047434,4.63105481100007,1349,3680,841,3680,AC 6 X KR 74,KENNEDY,SUR 2,C900,SENCILLA,SI,22/07/2003,NORMAL,3427,BT-TF,DEFINITIVA,VEHICULAR,"2,4A","3B,4B",NO,N/A,NO,2022/03/26 00:00:01+00,N/A,AV DE LAS AMÉRICAS (AC 6) X KR 74,ESPARTILLAL,NO,GRANDE,2003,3680_20220326_Esquema.pdf,3680_20220326_Planeamiento.pdf,3680_20220326_Electrico.pdf,,,,029a0484-bf19-452d-9043-2639ea91683a
-74.184086157,4.59630429200007,1350,3681,1407,3681,KR 77G X CL 65F S,BOSA,SUR 2,ACTROS,SENCILLA,SI,19/11/2014,NORMAL,3501,CA-TA,DEFINITIVA,VEHICULAR,"3,3A,8","3B,4B#",NO,N/A,NO,2021/09/21 00:00:01+00,"Conteo, Brechas, Fases por demanda",AV DEL SUR (KR 77G) X CL 65F S,SAN VICENTE FERRER,NO,MEDIANA,2014,3681_20210921_Esquema.pdf,3681_20210921_Planeamiento.pdf,3681_20210921_Electrico.pdf,https://drive.google.com/file/d/1uFGL-CskLQRBzuHayh0bOhSKotbd9IBJ/preview?usp=drivesdk,https://drive.google.com/file/d/1xP-POuKR7IK3VpT0HQYqZbrjF7fOQAbH/preview?usp=drivesdk,,c62dd02f-8744-493d-be0b-7339a5329d2f
-74.122707728,4.52063378500003,1351,3682,1057,3682,AK 14V X DG 69F S,USME,SUR 1,C900,SENCILLA,SI,11/10/2007,NORMAL,3511,BT-TA,DEFINITIVA,EXCLUSIVA PEATONAL,"1,2",N/A,"21,22 (Exc)",N/A,NO,2020/12/17 00:00:01+00,Fases por demanda peatones,AUTOPISTA AL LLANO (AK 14V) X DG 69F S,VILLA DEL PRADO,NQS,MEDIANA,2007,3682_20201217_Esquema.pdf,3682_20201217_Planeamiento.pdf,3682_20201217_Electrico.pdf,https://drive.google.com/file/d/1bL8bDwlyEZ4g9WDWtUbtaU0AXB8Ls4Qf/preview?usp=drivesdk,https://drive.google.com/file/d/1QPzP-gueyzbqc9FfWKDMJnwS6evFCH3U/preview?usp=drivesdk,,f94211f4-a7a6-47ef-8fb4-44320955e2a4
-74.138423454,4.58382662000002,1352,3683,1224,3683,KR 33 X CL 52F S Y DG 52B S,TUNJUELITO,SUR 2,ACTROS,SENCILLA,SI,21/07/2011,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,63",N/A,"21,23,24,33",N/A,NO,2021/03/12 00:00:01+00,N/A,AV JORGE GAITÁN CORTES (KR 33) X CL 52F S Y DG 52B S,LISBOA,NO,MEDIANA,2011,3683_20210312_Esquema.pdf,3683_20210312_Planeamiento.pdf,3683_20210312_Electrico.pdf,https://drive.google.com/file/d/161f2i_0eD4envJGOhjvBgsApS6Hrps7J/preview?usp=drivesdk,https://drive.google.com/file/d/1S51iBl-8odfAbspe7MJLo7Lr6fwBDwUI/preview?usp=drivesdk,,7eca1d85-0672-4f7b-a760-f751c5c16219
-74.1673097029999,4.58969278700005,1353,3684,1376,3684,KR 72 X CL 62D S,CIUDAD BOLIVAR,SUR 2,C900,SENCILLA,SI,7/09/2015,NORMAL,3517,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,6",N/A,"21,23",722,NO,2020/11/09 00:00:01+00,Activación de sonoros,AV FEDERICO LLERAS (KR 72) X CL 62D S,BANCO CENTRAL,NQS,PEQUEÑA,2015,3684_20201109_Esquema.pdf,3684_20201109_Planeamiento.pdf,3684_20201109_Electrico.pdf,https://drive.google.com/file/d/17LBgmJMSsqqG0FtJ-i22kDtXHD6a0zOk/preview?usp=drivesdk,https://drive.google.com/file/d/1-NV2Pw_fWjzt3oUj7PrGpyIPaey5W5Pl/preview?usp=drivesdk,,cebb6bfc-2300-4de5-a3d5-3e07a202a627
-74.1396240669999,4.58285952100005,1354,3685,1450,3685,KR 33 X CL 53A S,TUNJUELITO,SUR 2,ACTROS,SENCILLA,SI,5/04/2016,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,3",N/A,"21,22,23,33",721.722.723.733,43,2021/03/12 00:00:01+00,Activación de sonoros,AV JORGE GAITÁN CORTES (KR 33) X CL 53A S,VILLA ALSACIA,AV. BOYACA,PEQUEÑA,2016,3685_20210312_Esquema.pdf,3685_20210312_Planeamiento.pdf,3685_20210312_Electrico.pdf,https://drive.google.com/file/d/1YvLY-2SNxeQLL1msIFA3YMB_eX3V8Z6-/preview?usp=drivesdk,https://drive.google.com/file/d/1IGUQmlN9L-UyDgypqNhTwdf2SSkMA4Ok/preview?usp=drivesdk,,534d9c25-e190-4871-8a8a-53b173b241f3
-74.136732196,4.55240709400005,1355,3686,1452,3686,TV 17 X CL 66 S,CIUDAD BOLIVAR,SUR 2,C900,SENCILLA,SI,3/03/2016,NORMAL,3511,BT-TA,DEFINITIVA,EXCLUSIVA PEATONAL,"1,2",N/A,"21,22 (Exc)",722,NO,2020/12/17 00:00:01+00,Fases por demanda peatones e invidentes,AV BOYACÁ (TV17) X CL 66 S,CIUDAD KENNEDY SUR,NQS,MEDIANA,2016,3686_20201217_Esquema.pdf,3686_20201217_Planeamiento.pdf,3686_20201217_Electrico.pdf,https://drive.google.com/file/d/1zThet7AgsboE2hsX6x9GC5EENcU5jl0D/preview?usp=drivesdk,https://drive.google.com/file/d/1xz8krh7kD9sexbGgJMCbUCHW27nl31KL/preview?usp=drivesdk,,e5b12356-1c65-451a-8402-a68e697e4941
-74.141080557,4.58154527400006,1356,3687,1466,3687,KR 33 X CL 55 S,TUNJUELITO,SUR 2,ACTROS,SENCILLA,SI,29/06/2017,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24,32A","721,722,723,724,732A",NO,2021/03/12 00:00:01+00,Activación de sonoros,JORGE GAITÁN CORTES (KR 33) X CL 55 S,SAN VICENTE FERRER,AV. BOYACA,MEDIANA,2017,3687_20210312_Esquema.pdf,3687_20210312_Planeamiento.pdf,3687_20210312_Electrico.pdf,https://drive.google.com/file/d/16te2sWYfMmVSARzvOjh68yCusSFhlfgV/preview?usp=drivesdk,https://drive.google.com/file/d/1HoA33tqpYg4lAhppfTIwp2_GW2A6fuOQ/preview?usp=drivesdk,,e49fe38f-237e-4358-9c88-928ce355c829
-74.13342872,4.54023570700002,1357,3688,1454,3688,KR 15 X AC 71B S,CIUDAD BOLIVAR,SUR 1,C900,SENCILLA,SI,14/05/2016,NORMAL,3511,BT-TA,PROVISIONAL-DEFINITIVA,"VEHICULAR, PEATONAL","2,3,4,6",N/A,"22,24,33",722.724.733,NO,2021/04/10 00:00:01+00,N/A,KR 15 X AV BOYACÁ (AC 71B S),COLON,AV. CARACAS,MEDIANA,2016,3688_20210410_Esquema.pdf,3688_20210410_Planeamiento.pdf,3688_20210410_Electrico.pdf,https://drive.google.com/file/d/1zDWRdFKEJ1tr6rIirA91Q9I4bgQDSyYW/preview?usp=drivesdk,https://drive.google.com/file/d/1mqF1xF629Ghh3mMGcEBNIZAxjlrUO6t3/preview?usp=drivesdk,,06fa027a-a6e9-4f43-98e8-f200e57ca411
-74.0858883449999,4.59549181400007,1358,3689,958,3689,AK 14 X CL 4,SANTA FE,SUR 1,C900,DOBLE,SI,1/01/2000,PMT,2743,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,4","1B,2B","22,24,31",N/A,NO,2022/11/11 00:00:01+00,"Conteo, Cola - Siguiente Intersección",AV CARACAS (AK 14) X CL 4,SANTA FE,AV. CARACAS,GRANDE,2000,3689_20221111_Esquema.pdf,3689_20221111_Planeamiento.pdf,3689_20221111_Electrico.pdf,,,,a36cc3b4-83a6-4da5-8e0e-9a66dd54da4c
-74.0907391219999,4.59023449500006,1359,3690,969,3690,AK 14 X CL 2 S,ANTONIO NARINO,SUR 1,C900,SENCILLA,SI,4/07/1990,PMT,3605,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,3","1B,2B","21,32",N/A,NO,2021/09/06 00:00:01+00,N/A,AV CARACAS (AK 14) X CL 2 S,SABANA GRANDE,NO,MEDIANA,1990,3690_20210906_Esquema.pdf,3690_20210906_Planeamiento.pdf,3690_20210906_Electrico.pdf,https://drive.google.com/file/d/1O6ROUmlpAk1-SzPljrMCQ0kjYdzoqhxu/preview?usp=drivesdk,https://drive.google.com/file/d/1ZZBuhJnRcMB0N8xpXuYl4LvR3HnS8TX3/preview?usp=drivesdk,,1ce4b0eb-f549-43fc-98a3-595389a402be
-74.145868704,4.56858083000003,1360,3691,1494,3691,KR 22G X AC 61 S,CIUDAD BOLIVAR,SUR 2,C900,SENCILLA,SI,21/12/2016,NORMAL,3510,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,91,94",N/A,"23,24,291",N/A,NO,2020/12/07 00:00:01+00,"Conteo, Brechas, Fases por demanda, Fases por demanda peatones",KR 22G X AV CIUDAD DE VILLAVICENCIO (AC 61 S),EL SATELITE,AV. CARACAS,MEDIANA,2016,3691_20201207_Esquema.pdf,3691_20201207_Planeamiento.pdf,3691_20201207_Electrico.pdf,https://drive.google.com/file/d/1GyIVqki6ypbi4KY9UCNbOvKJtuCFL66o/preview?usp=drivesdk,https://drive.google.com/file/d/1TGwbSclOoaY47SAykh3nwGM62UJp8JW4/preview?usp=drivesdk,,cdf7482b-c5bc-4c92-a8c7-fb1926ace2e1
-74.093104436,4.58731678400005,1361,3692,976,3692,AK 14 X CL 8 S,ANTONIO NARINO,SUR 1,C900,SENCILLA,SI,6/12/1990,NORMAL,3605,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A","1B,2B","21,22",N/A,NO,2021/09/06 00:00:01+00,N/A,AV CARACAS (AK 14) X CL 8 S,PALERMO,AV. CARACAS,GRANDE,1990,3692_20210906_Esquema.pdf,3692_20210906_Planeamiento.pdf,3692_20210906_Electrico.pdf,https://drive.google.com/file/d/18kMvx98amWziTTNyOnfRR4JoBvYcibtz/preview?usp=drivesdk,https://drive.google.com/file/d/1cSi2aIOGBFLORoZMz96PbpaxKJkuTbR7/preview?usp=drivesdk,,ff79f84c-14f5-4a91-b5f8-b65f02d45dbd
-74.096093825,4.58485725100007,1362,3693,985,3693,AK 14 X CL 13A S,ANTONIO NARINO,SUR 1,C900,SENCILLA,SI,17/05/2001,NORMAL,3605,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2A,5,94","1B,2B","22,294,31,35",N/A,NO,2021/09/06 00:00:01+00,N/A,AV CARACAS (AK 14) X CL 13A S,LOS CEDROS,AV. CARACAS,GRANDE,2001,3693_20210906_Esquema.pdf,3693_20210906_Planeamiento.pdf,3693_20210906_Electrico.pdf,https://drive.google.com/file/d/1ze0dzTc-w6kPE9f-18mPr9ILBKIuqw2A/preview?usp=drivesdk,https://drive.google.com/file/d/1Qf3kfB9JXVohW_BbWg6k-P8zJWRiJIak/preview?usp=drivesdk,,38f7e665-9ac5-4a4d-a950-f769b82bfadb
-74.11915479,4.57601172000005,1363,3694,1050,3694,AK 14 X DG 38BIS S,RAFAEL URIBE,SUR 1,C900,DOBLE,SI,6/07/1990,NORMAL,3605,BT-TF,DEFINITIVA,EXCLUSIVA PEATONAL,"1A,12A","1B,12B",21212,"721, 7212 (Deshabilitados)",NO,2022/12/05 00:00:01+00,Activación de sonoros,AV CARACAS (AK 14) X DG 38BIS S,PORCIUNCULA,AV. CARACAS,MEDIANA,1990,3694_20221205_Esquema.pdf,3694_20221205_Planeamiento.pdf,3694_20221205_Electrico.pdf,,https://drive.google.com/file/d/1J3sDkN_qF--LHuUqTgNx3PGd-4Ely-LK/preview?usp=drivesdk,,4be2ed70-09b8-4797-a979-40953d88ed0a
